Fecha,EnergiaCsr,EnergiaMol,UnidadesMol,EnergiaMaz,UnidadesMaz,EnergiaSop,UnidadesSop,EnergiaMsf,UnidadesMsf,Archivo_Origen,Error al descargar los datos!
14/12/2024 07:00:00,927.728756,550.343462,7.0,54.997494,1.0,312.2378,3.0,10.15,1.0,Producción_CSR_14-12-2024.csv,
14/12/2024 06:00:00,908.943437,536.442258,7.0,55.014961,1.0,307.336218,3.0,10.15,1.0,Producción_CSR_14-12-2024.csv,
14/12/2024 05:00:00,529.662904,302.629223,6.0,55.032322,1.0,161.851359,1.0,10.15,1.0,Producción_CSR_14-12-2024.csv,
14/12/2024 04:00:00,509.482437,298.76432,6.0,42.168656,1.0,158.399461,1.0,10.15,1.0,Producción_CSR_14-12-2024.csv,
14/12/2024 03:00:00,383.097106,234.101559,5.0,0.0,0.0,138.845547,1.0,10.15,1.0,Producción_CSR_14-12-2024.csv,
14/12/2024 02:00:00,348.594664,215.878708,5.0,0.0,0.0,122.565956,1.0,10.15,1.0,Producción_CSR_14-12-2024.csv,
14/12/2024 01:00:00,399.722141,243.675767,5.0,0.0,0.0,145.896374,1.0,10.15,1.0,Producción_CSR_14-12-2024.csv,
16/01/2024 00:00:00,253.5,0.0,0.0,0.0,0.0,0.0,0.0,253.5,3.0,Producción_CSR_15-01-2024.csv,
15/01/2024 23:00:00,429.995131,139.22986,4.0,0.0,0.0,76.065271,1.0,214.7,3.0,Producción_CSR_15-01-2024.csv,
15/01/2024 22:00:00,488.2689,176.941975,5.0,0.0,0.0,108.456925,1.0,202.87,3.0,Producción_CSR_15-01-2024.csv,
15/01/2024 21:00:00,560.673267,223.417478,5.0,0.0,0.0,134.995789,1.0,202.26,3.0,Producción_CSR_15-01-2024.csv,
15/01/2024 20:00:00,583.849276,227.82165,5.0,0.0,0.0,144.107626,1.0,211.92,3.0,Producción_CSR_15-01-2024.csv,
15/01/2024 19:00:00,489.607341,195.839699,5.0,0.0,0.0,110.767642,1.0,183.0,3.0,Producción_CSR_15-01-2024.csv,
15/01/2024 18:00:00,462.738187,184.649506,5.0,0.0,0.0,111.588681,1.0,166.5,2.0,Producción_CSR_15-01-2024.csv,
15/01/2024 17:00:00,713.38081,285.391345,7.0,89.832975,2.0,165.40649,2.0,172.75,2.0,Producción_CSR_15-01-2024.csv,
15/01/2024 16:00:00,893.68976,363.884729,7.0,131.317809,2.0,222.237222,2.0,176.25,2.0,Producción_CSR_15-01-2024.csv,
15/01/2024 15:00:00,969.886807,401.741492,7.0,145.072145,2.0,242.12317,2.0,180.95,2.0,Producción_CSR_15-01-2024.csv,
15/01/2024 14:00:00,1040.082512,435.132832,7.0,170.089977,2.0,253.479703,2.0,181.38,2.0,Producción_CSR_15-01-2024.csv,
15/01/2024 13:00:00,1079.832721,455.52714,7.0,170.089607,2.0,273.385974,2.0,180.83,2.0,Producción_CSR_15-01-2024.csv,
15/01/2024 12:00:00,1105.104928,485.532098,7.0,149.91606,2.0,288.27677,2.0,181.38,2.0,Producción_CSR_15-01-2024.csv,
15/01/2024 11:00:00,1042.20537,494.137876,7.0,72.937029,1.0,294.180465,2.0,180.95,2.0,Producción_CSR_15-01-2024.csv,
15/01/2024 10:00:00,946.373143,477.873369,6.0,0.0,0.0,286.999774,2.0,181.5,2.0,Producción_CSR_15-01-2024.csv,
15/01/2024 09:00:00,788.605585,399.404526,5.0,0.0,0.0,207.701059,2.0,181.5,2.0,Producción_CSR_15-01-2024.csv,
15/01/2024 08:00:00,618.207713,285.317648,4.0,0.0,0.0,152.070065,1.0,180.82,2.0,Producción_CSR_15-01-2024.csv,
15/01/2024 07:00:00,497.955497,197.952484,4.0,0.0,0.0,118.503013,1.0,181.5,2.0,Producción_CSR_15-01-2024.csv,
15/01/2024 06:00:00,500.715931,199.688299,4.0,0.0,0.0,119.777632,1.0,181.25,2.0,Producción_CSR_15-01-2024.csv,
15/01/2024 05:00:00,479.40734,190.35145,4.0,0.0,0.0,107.55589,1.0,181.5,2.0,Producción_CSR_15-01-2024.csv,
15/01/2024 04:00:00,474.326716,185.364604,4.0,0.0,0.0,108.132112,1.0,180.83,2.0,Producción_CSR_15-01-2024.csv,
15/01/2024 03:00:00,640.179769,287.130266,6.0,0.0,0.0,171.549503,2.0,181.5,2.0,Producción_CSR_15-01-2024.csv,
15/01/2024 02:00:00,761.148261,364.181722,6.0,0.0,0.0,216.016539,2.0,180.95,2.0,Producción_CSR_15-01-2024.csv,
15/01/2024 01:00:00,870.29755,435.365122,6.0,0.0,0.0,253.432428,2.0,181.5,2.0,Producción_CSR_15-01-2024.csv,
16/02/2024 00:00:00,932.054308,399.196084,9.0,78.181242,1.0,229.556982,2.0,225.12,3.0,Producción_CSR_15-02-2024.csv,
15/02/2024 23:00:00,974.786736,417.561847,9.0,88.770452,2.0,254.324437,2.0,214.13,3.0,Producción_CSR_15-02-2024.csv,
15/02/2024 22:00:00,1173.241218,532.883234,9.0,150.815183,2.0,295.542801,2.0,194.0,3.0,Producción_CSR_15-02-2024.csv,
15/02/2024 21:00:00,1362.289467,744.010068,9.0,150.848572,2.0,324.930827,2.0,142.5,3.0,Producción_CSR_15-02-2024.csv,
15/02/2024 20:00:00,1367.658318,749.050085,9.0,150.827092,2.0,325.161141,2.0,142.62,3.0,Producción_CSR_15-02-2024.csv,
15/02/2024 19:00:00,1105.35081,565.966915,9.0,150.824898,2.0,305.688997,2.0,82.87,3.0,Producción_CSR_15-02-2024.csv,
15/02/2024 18:00:00,956.164557,468.265608,9.0,150.837721,2.0,280.801228,2.0,56.26,3.0,Producción_CSR_15-02-2024.csv,
15/02/2024 17:00:00,1028.452824,516.449,9.0,150.829848,2.0,310.103976,2.0,51.07,2.0,Producción_CSR_15-02-2024.csv,
15/02/2024 16:00:00,1094.605944,569.565565,9.0,150.821689,2.0,323.33869,2.0,50.88,2.0,Producción_CSR_15-02-2024.csv,
15/02/2024 15:00:00,1092.781334,567.299186,9.0,150.823158,2.0,324.00899,2.0,50.65,2.0,Producción_CSR_15-02-2024.csv,
15/02/2024 14:00:00,1082.116083,556.671614,9.0,150.821654,2.0,323.372815,2.0,51.25,2.0,Producción_CSR_15-02-2024.csv,
15/02/2024 13:00:00,1069.520834,544.454995,9.0,150.825035,2.0,323.890804,2.0,50.35,2.0,Producción_CSR_15-02-2024.csv,
15/02/2024 12:00:00,1123.344686,607.081648,9.0,150.834398,2.0,324.32864,2.0,41.1,2.0,Producción_CSR_15-02-2024.csv,
15/02/2024 11:00:00,1013.64774,528.584625,9.0,149.230821,2.0,313.182294,2.0,22.65,2.0,Producción_CSR_15-02-2024.csv,
15/02/2024 10:00:00,1012.945659,626.352441,9.0,40.652101,2.0,323.091117,2.0,22.85,2.0,Producción_CSR_15-02-2024.csv,
15/02/2024 09:00:00,917.133858,572.927265,9.0,0.0,0.0,321.706593,2.0,22.5,2.0,Producción_CSR_15-02-2024.csv,
15/02/2024 08:00:00,713.509672,442.594077,9.0,0.0,0.0,248.165595,2.0,22.75,2.0,Producción_CSR_15-02-2024.csv,
15/02/2024 07:00:00,611.031905,366.574466,9.0,0.0,0.0,224.457439,2.0,20.0,3.0,Producción_CSR_15-02-2024.csv,
15/02/2024 06:00:00,610.828102,371.276552,9.0,0.0,0.0,216.90155,2.0,22.65,2.0,Producción_CSR_15-02-2024.csv,
15/02/2024 05:00:00,597.701531,360.619064,9.0,0.0,0.0,213.832467,2.0,23.25,2.0,Producción_CSR_15-02-2024.csv,
15/02/2024 04:00:00,628.726355,380.851384,9.0,0.0,0.0,226.744971,2.0,21.13,2.0,Producción_CSR_15-02-2024.csv,
15/02/2024 03:00:00,698.41561,421.227945,9.0,0.0,0.0,254.187665,2.0,23.0,2.0,Producción_CSR_15-02-2024.csv,
15/02/2024 02:00:00,811.502776,495.318791,9.0,0.0,0.0,293.533985,2.0,22.65,2.0,Producción_CSR_15-02-2024.csv,
15/02/2024 01:00:00,941.960138,542.453012,9.0,55.575607,2.0,322.311519,2.0,21.62,2.0,Producción_CSR_15-02-2024.csv,
16/03/2024 00:00:00,1048.112475,651.63986,9.0,71.95042,1.0,324.522195,2.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
15/03/2024 23:00:00,1137.796089,740.965822,9.0,71.958563,1.0,324.871704,2.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
15/03/2024 22:00:00,1089.117179,692.43944,9.0,71.971603,1.0,324.706136,2.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
15/03/2024 21:00:00,1154.911964,758.002535,9.0,71.96062,1.0,324.948809,2.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
15/03/2024 20:00:00,1173.892598,776.916974,9.0,71.96219,1.0,325.013434,2.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
15/03/2024 19:00:00,956.141249,579.802174,9.0,71.965072,1.0,304.374003,2.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
15/03/2024 18:00:00,915.043793,523.011179,9.0,71.969978,1.0,320.062636,2.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
15/03/2024 17:00:00,1087.188658,690.78733,9.0,71.971242,1.0,324.430086,2.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
15/03/2024 16:00:00,1174.520264,777.837584,9.0,71.962867,1.0,324.719813,2.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
15/03/2024 15:00:00,1166.684088,769.877316,9.0,71.962613,1.0,324.844159,2.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
15/03/2024 14:00:00,1141.472072,744.649758,9.0,71.976643,1.0,324.845671,2.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
15/03/2024 13:00:00,1140.40294,744.266413,9.0,71.268664,1.0,324.867863,2.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
15/03/2024 12:00:00,1150.544862,759.863794,9.0,65.785791,1.0,324.895277,2.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
15/03/2024 11:00:00,1042.372925,651.864309,9.0,65.829648,1.0,324.678968,2.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
15/03/2024 10:00:00,949.864018,560.19325,8.0,65.818319,1.0,323.852449,2.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
15/03/2024 09:00:00,813.244511,476.672508,8.0,65.879707,1.0,270.692296,2.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
15/03/2024 08:00:00,458.819323,258.683731,5.0,65.873202,1.0,134.26239,2.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
15/03/2024 07:00:00,362.78793,191.070123,4.0,65.831092,1.0,105.886715,1.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
15/03/2024 06:00:00,348.029768,176.215403,4.0,65.82357,1.0,105.990795,1.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
15/03/2024 05:00:00,350.710873,179.022787,4.0,65.827088,1.0,105.860998,1.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
15/03/2024 04:00:00,420.047679,221.040136,5.0,65.832396,1.0,133.175147,1.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
15/03/2024 03:00:00,546.128867,313.513952,6.0,65.834539,1.0,166.780376,2.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
15/03/2024 02:00:00,652.999108,368.262871,8.0,65.831433,1.0,218.904804,2.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
15/03/2024 01:00:00,737.346154,415.675396,8.0,69.441349,1.0,252.229409,2.0,0.0,0.0,Producción_CSR_15-03-2024.csv,
16/04/2024 00:00:00,709.532256,395.619971,8.0,55.477465,1.0,235.43482,2.0,23.0,2.0,Producción_CSR_15-04-2024.csv,
15/04/2024 23:00:00,972.01679,544.896939,10.0,55.455353,1.0,338.414498,3.0,33.25,3.0,Producción_CSR_15-04-2024.csv,
15/04/2024 22:00:00,1445.521091,835.919225,10.0,55.357166,1.0,452.4947,3.0,101.75,3.0,Producción_CSR_15-04-2024.csv,
15/04/2024 21:00:00,1582.935775,884.495986,10.0,55.321717,1.0,452.868072,3.0,190.25,3.0,Producción_CSR_15-04-2024.csv,
15/04/2024 20:00:00,1611.582762,888.274447,10.0,55.428581,1.0,452.879734,3.0,215.0,3.0,Producción_CSR_15-04-2024.csv,
15/04/2024 19:00:00,1537.027951,895.036324,10.0,55.572937,1.0,449.56869,3.0,136.85,3.0,Producción_CSR_15-04-2024.csv,
15/04/2024 18:00:00,1150.0867,656.349662,10.0,55.482706,1.0,386.504332,3.0,51.75,1.0,Producción_CSR_15-04-2024.csv,
15/04/2024 17:00:00,1196.761869,688.640359,9.0,55.329921,1.0,402.291589,3.0,50.5,1.0,Producción_CSR_15-04-2024.csv,
15/04/2024 16:00:00,1282.075388,718.975728,9.0,55.318389,1.0,429.031271,3.0,78.75,1.0,Producción_CSR_15-04-2024.csv,
15/04/2024 15:00:00,1276.455488,733.361869,9.0,55.3358,1.0,430.127819,3.0,57.63,1.0,Producción_CSR_15-04-2024.csv,
15/04/2024 14:00:00,1325.548552,767.826324,9.0,55.348823,1.0,449.123405,3.0,53.25,1.0,Producción_CSR_15-04-2024.csv,
15/04/2024 13:00:00,1301.894577,763.01416,9.0,55.361092,1.0,446.019325,3.0,37.5,1.0,Producción_CSR_15-04-2024.csv,
15/04/2024 12:00:00,1263.448375,748.276676,8.0,55.363405,1.0,439.688294,3.0,20.12,1.0,Producción_CSR_15-04-2024.csv,
15/04/2024 11:00:00,1108.459626,657.540708,8.0,55.511542,1.0,375.277376,3.0,20.13,1.0,Producción_CSR_15-04-2024.csv,
15/04/2024 10:00:00,928.861368,539.572317,6.0,55.684699,1.0,313.354352,3.0,20.25,1.0,Producción_CSR_15-04-2024.csv,
15/04/2024 09:00:00,789.991554,452.424857,6.0,55.675411,1.0,261.771286,2.0,20.12,1.0,Producción_CSR_15-04-2024.csv,
15/04/2024 08:00:00,862.769229,495.766772,6.0,55.668823,1.0,291.203634,2.0,20.13,1.0,Producción_CSR_15-04-2024.csv,
15/04/2024 07:00:00,776.350454,419.7549,6.0,55.663737,1.0,247.681817,2.0,53.25,1.0,Producción_CSR_15-04-2024.csv,
15/04/2024 06:00:00,733.80826,401.437564,5.0,55.655629,1.0,214.715067,2.0,62.0,1.0,Producción_CSR_15-04-2024.csv,
15/04/2024 05:00:00,397.57605,200.673729,5.0,55.678673,1.0,121.103648,1.0,20.12,1.0,Producción_CSR_15-04-2024.csv,
15/04/2024 04:00:00,418.185573,216.514778,5.0,55.604063,1.0,130.186732,1.0,15.88,1.0,Producción_CSR_15-04-2024.csv,
15/04/2024 03:00:00,429.393032,237.076873,5.0,55.457196,1.0,136.858963,1.0,0.0,0.0,Producción_CSR_15-04-2024.csv,
15/04/2024 02:00:00,496.514398,283.824313,6.0,55.452171,1.0,157.237914,1.0,0.0,0.0,Producción_CSR_15-04-2024.csv,
15/04/2024 01:00:00,753.071954,436.174109,9.0,55.433062,1.0,218.344783,3.0,43.12,2.0,Producción_CSR_15-04-2024.csv,
16/05/2024 00:00:00,817.573806,353.653387,7.0,90.293987,2.0,200.106432,2.0,173.52,3.0,Producción_CSR_15-05-2024.csv,
15/05/2024 23:00:00,1010.836536,461.042741,8.0,129.845424,2.0,268.318371,2.0,151.63,3.0,Producción_CSR_15-05-2024.csv,
15/05/2024 22:00:00,1130.313604,509.476367,8.0,129.833082,2.0,299.104155,2.0,191.9,3.0,Producción_CSR_15-05-2024.csv,
15/05/2024 21:00:00,1223.091999,531.068755,8.0,129.816852,2.0,311.706392,3.0,250.5,3.0,Producción_CSR_15-05-2024.csv,
15/05/2024 20:00:00,1297.835586,569.394733,8.0,129.821617,2.0,326.619236,3.0,272.0,3.0,Producción_CSR_15-05-2024.csv,
15/05/2024 19:00:00,1241.416073,577.304727,8.0,129.87297,2.0,328.888376,3.0,205.35,3.0,Producción_CSR_15-05-2024.csv,
15/05/2024 18:00:00,1152.606859,565.831369,8.0,129.908763,2.0,326.686727,3.0,130.18,3.0,Producción_CSR_15-05-2024.csv,
15/05/2024 17:00:00,1157.07883,575.196914,8.0,106.724277,2.0,329.357639,3.0,145.8,3.0,Producción_CSR_15-05-2024.csv,
15/05/2024 16:00:00,1169.291849,584.314295,7.0,65.124074,1.0,338.48348,3.0,181.37,3.0,Producción_CSR_15-05-2024.csv,
15/05/2024 15:00:00,1198.4305,604.778219,7.0,65.121719,1.0,347.130562,3.0,181.4,3.0,Producción_CSR_15-05-2024.csv,
15/05/2024 14:00:00,1173.507536,587.564619,7.0,65.124349,1.0,339.148568,3.0,181.67,3.0,Producción_CSR_15-05-2024.csv,
15/05/2024 13:00:00,1132.027477,565.126511,7.0,65.127602,1.0,319.823364,3.0,181.95,3.0,Producción_CSR_15-05-2024.csv,
15/05/2024 12:00:00,1185.231851,587.573475,7.0,65.11915,1.0,346.929226,3.0,185.61,3.0,Producción_CSR_15-05-2024.csv,
15/05/2024 11:00:00,1213.191061,579.975006,7.0,65.125242,1.0,319.840813,2.0,248.25,3.0,Producción_CSR_15-05-2024.csv,
15/05/2024 10:00:00,1132.389043,504.097153,6.0,65.106942,1.0,291.184948,2.0,272.0,3.0,Producción_CSR_15-05-2024.csv,
15/05/2024 09:00:00,906.889327,386.575821,6.0,39.764314,1.0,208.669192,2.0,271.88,3.0,Producción_CSR_15-05-2024.csv,
15/05/2024 08:00:00,721.700271,305.144641,6.0,0.0,0.0,162.57563,1.0,253.98,3.0,Producción_CSR_15-05-2024.csv,
15/05/2024 07:00:00,693.02572,259.900712,6.0,0.0,0.0,161.125008,1.0,272.0,3.0,Producción_CSR_15-05-2024.csv,
15/05/2024 06:00:00,711.861547,277.879348,6.0,0.0,0.0,162.482199,1.0,271.5,3.0,Producción_CSR_15-05-2024.csv,
15/05/2024 05:00:00,716.25393,344.458211,7.0,0.0,0.0,196.425719,2.0,175.37,3.0,Producción_CSR_15-05-2024.csv,
15/05/2024 04:00:00,695.273328,355.265972,7.0,0.0,0.0,211.757356,2.0,128.25,3.0,Producción_CSR_15-05-2024.csv,
15/05/2024 03:00:00,776.052421,401.182572,8.0,0.0,0.0,228.889849,2.0,145.98,3.0,Producción_CSR_15-05-2024.csv,
15/05/2024 02:00:00,894.41211,463.069936,8.0,0.0,0.0,279.842174,2.0,151.5,3.0,Producción_CSR_15-05-2024.csv,
15/05/2024 01:00:00,885.325716,466.356305,8.0,0.0,0.0,271.089411,2.0,147.88,3.0,Producción_CSR_15-05-2024.csv,
16/06/2024 00:00:00,1050.313658,554.626906,9.0,0.0,0.0,291.186752,2.0,204.5,3.0,Producción_CSR_15-06-2024.csv,
15/06/2024 23:00:00,1220.740963,722.913504,9.0,0.0,0.0,291.827459,2.0,206.0,3.0,Producción_CSR_15-06-2024.csv,
15/06/2024 22:00:00,1269.854713,754.209789,9.0,19.25321,1.0,291.881714,2.0,204.51,3.0,Producción_CSR_15-06-2024.csv,
15/06/2024 21:00:00,1231.916008,680.348808,9.0,66.879405,1.0,291.687795,2.0,193.0,3.0,Producción_CSR_15-06-2024.csv,
15/06/2024 20:00:00,1332.182181,788.483184,9.0,66.877768,1.0,292.021229,2.0,184.8,3.0,Producción_CSR_15-06-2024.csv,
15/06/2024 19:00:00,1150.294253,681.095094,9.0,66.875323,1.0,291.623836,2.0,110.7,3.0,Producción_CSR_15-06-2024.csv,
15/06/2024 18:00:00,1015.175543,605.130734,9.0,66.875844,1.0,291.418965,2.0,51.75,3.0,Producción_CSR_15-06-2024.csv,
15/06/2024 17:00:00,1070.162123,600.879158,9.0,122.58605,2.0,291.396915,2.0,55.3,3.0,Producción_CSR_15-06-2024.csv,
15/06/2024 16:00:00,1326.23504,764.769975,9.0,170.070618,2.0,291.594447,2.0,99.8,3.0,Producción_CSR_15-06-2024.csv,
15/06/2024 15:00:00,1406.303672,840.442724,10.0,170.027745,2.0,291.713203,2.0,104.12,3.0,Producción_CSR_15-06-2024.csv,
15/06/2024 14:00:00,1388.40208,822.472556,10.0,170.012639,2.0,291.666885,2.0,104.25,3.0,Producción_CSR_15-06-2024.csv,
15/06/2024 13:00:00,1399.813406,833.937099,10.0,170.020736,2.0,291.725571,2.0,104.13,3.0,Producción_CSR_15-06-2024.csv,
15/06/2024 12:00:00,1431.107603,831.800954,10.0,170.030665,2.0,291.675984,2.0,137.6,3.0,Producción_CSR_15-06-2024.csv,
15/06/2024 11:00:00,1634.69353,913.935083,10.0,170.047043,2.0,291.841404,2.0,258.87,3.0,Producción_CSR_15-06-2024.csv,
15/06/2024 10:00:00,1575.928849,888.035313,10.0,162.679049,2.0,291.794487,2.0,233.42,3.0,Producción_CSR_15-06-2024.csv,
15/06/2024 09:00:00,1496.398192,901.41163,10.0,153.034958,2.0,292.051604,2.0,149.9,3.0,Producción_CSR_15-06-2024.csv,
15/06/2024 08:00:00,1229.293224,706.67247,10.0,170.08557,2.0,291.535184,2.0,61.0,3.0,Producción_CSR_15-06-2024.csv,
15/06/2024 07:00:00,1306.261021,729.346109,10.0,170.080673,2.0,291.664239,2.0,115.17,3.0,Producción_CSR_15-06-2024.csv,
15/06/2024 06:00:00,1439.105506,838.504764,10.0,170.104996,2.0,292.365746,2.0,138.13,3.0,Producción_CSR_15-06-2024.csv,
15/06/2024 05:00:00,1363.677442,808.33856,10.0,149.807251,2.0,292.731631,2.0,112.8,3.0,Producción_CSR_15-06-2024.csv,
15/06/2024 04:00:00,1065.420928,702.696136,10.0,18.155637,1.0,293.019155,2.0,51.55,3.0,Producción_CSR_15-06-2024.csv,
15/06/2024 03:00:00,854.143347,503.856025,10.0,0.0,0.0,291.387322,2.0,58.9,3.0,Producción_CSR_15-06-2024.csv,
15/06/2024 02:00:00,908.329836,526.780545,10.0,0.0,0.0,290.549291,2.0,91.0,3.0,Producción_CSR_15-06-2024.csv,
15/06/2024 01:00:00,1044.683099,653.540733,10.0,0.0,0.0,290.642366,2.0,100.5,3.0,Producción_CSR_15-06-2024.csv,
16/07/2024 00:00:00,865.502139,382.278156,8.0,92.362253,2.0,220.48173,2.0,170.38,2.0,Producción_CSR_15-07-2024.csv,
15/07/2024 23:00:00,1043.560878,438.161622,8.0,170.089743,2.0,253.809513,2.0,181.5,2.0,Producción_CSR_15-07-2024.csv,
15/07/2024 22:00:00,1146.252835,521.8148,8.0,161.624957,2.0,298.263078,3.0,164.55,2.0,Producción_CSR_15-07-2024.csv,
15/07/2024 21:00:00,1143.240281,552.86687,8.0,149.956715,2.0,320.166696,3.0,120.25,2.0,Producción_CSR_15-07-2024.csv,
15/07/2024 20:00:00,1195.215525,581.379427,8.0,149.951574,2.0,335.634524,3.0,128.25,2.0,Producción_CSR_15-07-2024.csv,
15/07/2024 19:00:00,1131.446033,581.027811,8.0,127.32975,2.0,329.468472,3.0,93.62,2.0,Producción_CSR_15-07-2024.csv,
15/07/2024 18:00:00,1007.105143,546.499284,8.0,65.761562,1.0,316.214297,3.0,78.63,2.0,Producción_CSR_15-07-2024.csv,
15/07/2024 17:00:00,1099.32858,578.277367,9.0,65.767135,1.0,331.284078,3.0,124.0,2.0,Producción_CSR_15-07-2024.csv,
15/07/2024 16:00:00,1252.722503,669.951995,9.0,65.773033,1.0,393.497475,3.0,123.5,2.0,Producción_CSR_15-07-2024.csv,
15/07/2024 15:00:00,1295.425574,703.980282,9.0,65.776197,1.0,402.669095,3.0,123.0,2.0,Producción_CSR_15-07-2024.csv,
15/07/2024 14:00:00,1257.719252,690.107031,9.0,65.782529,1.0,398.209692,3.0,103.62,2.0,Producción_CSR_15-07-2024.csv,
15/07/2024 13:00:00,1180.513288,666.665946,9.0,65.784957,1.0,384.682385,3.0,63.38,2.0,Producción_CSR_15-07-2024.csv,
15/07/2024 12:00:00,1165.211926,647.854085,9.0,65.784005,1.0,372.573836,3.0,79.0,2.0,Producción_CSR_15-07-2024.csv,
15/07/2024 11:00:00,1204.792949,659.600453,9.0,65.86552,2.0,384.426976,3.0,94.9,2.0,Producción_CSR_15-07-2024.csv,
15/07/2024 10:00:00,1167.842015,602.638842,8.0,128.283686,2.0,343.669487,3.0,93.25,2.0,Producción_CSR_15-07-2024.csv,
15/07/2024 09:00:00,1012.523764,504.273298,7.0,131.187474,2.0,283.562992,3.0,93.5,2.0,Producción_CSR_15-07-2024.csv,
15/07/2024 08:00:00,696.737081,322.644099,6.0,131.187942,2.0,167.90504,2.0,75.0,2.0,Producción_CSR_15-07-2024.csv,
15/07/2024 07:00:00,454.282628,190.283031,4.0,131.176846,2.0,112.572751,1.0,20.25,1.0,Producción_CSR_15-07-2024.csv,
15/07/2024 06:00:00,459.781856,198.261744,4.0,131.161387,2.0,110.358725,1.0,20.0,1.0,Producción_CSR_15-07-2024.csv,
15/07/2024 05:00:00,479.155211,217.866487,4.0,131.164861,2.0,119.123863,1.0,11.0,1.0,Producción_CSR_15-07-2024.csv,
15/07/2024 04:00:00,432.76262,184.132858,4.0,131.154789,2.0,106.474973,1.0,11.0,1.0,Producción_CSR_15-07-2024.csv,
15/07/2024 03:00:00,445.865235,197.53847,4.0,131.13142,2.0,106.195345,1.0,11.0,1.0,Producción_CSR_15-07-2024.csv,
15/07/2024 02:00:00,449.588092,181.735831,5.0,131.138019,2.0,110.034242,1.0,26.68,3.0,Producción_CSR_15-07-2024.csv,
15/07/2024 01:00:00,583.214597,266.18371,5.0,131.124518,2.0,148.106369,1.0,37.8,3.0,Producción_CSR_15-07-2024.csv,
16/08/2024 00:00:00,666.639012,347.040712,6.0,120.182764,2.0,199.415536,2.0,0.0,0.0,Producción_CSR_15-08-2024.csv,
15/08/2024 23:00:00,819.10241,428.332551,7.0,131.28341,2.0,259.486449,2.0,0.0,0.0,Producción_CSR_15-08-2024.csv,
15/08/2024 22:00:00,981.248751,561.735466,9.0,131.267918,2.0,288.245367,2.0,0.0,0.0,Producción_CSR_15-08-2024.csv,
15/08/2024 21:00:00,1141.055727,690.60907,9.0,161.763708,2.0,288.682949,2.0,0.0,0.0,Producción_CSR_15-08-2024.csv,
15/08/2024 20:00:00,1208.471468,749.373863,9.0,170.119746,2.0,288.977859,2.0,0.0,0.0,Producción_CSR_15-08-2024.csv,
15/08/2024 19:00:00,1180.445827,714.951871,9.0,166.650971,2.0,288.842985,2.0,10.0,1.0,Producción_CSR_15-08-2024.csv,
15/08/2024 18:00:00,1299.701756,867.411084,9.0,131.180024,2.0,289.360648,2.0,11.75,1.0,Producción_CSR_15-08-2024.csv,
15/08/2024 17:00:00,1460.34072,992.235945,9.0,166.965124,2.0,289.639651,2.0,11.5,1.0,Producción_CSR_15-08-2024.csv,
15/08/2024 16:00:00,1393.57939,908.453142,9.0,169.964477,2.0,289.411771,2.0,25.75,1.0,Producción_CSR_15-08-2024.csv,
15/08/2024 15:00:00,1312.967348,833.544123,9.0,169.971201,2.0,289.202024,2.0,20.25,1.0,Producción_CSR_15-08-2024.csv,
15/08/2024 14:00:00,1286.523009,807.184264,9.0,169.980209,2.0,289.108536,2.0,20.25,1.0,Producción_CSR_15-08-2024.csv,
15/08/2024 13:00:00,1324.49409,845.314327,9.0,169.981952,2.0,289.197811,2.0,20.0,1.0,Producción_CSR_15-08-2024.csv,
15/08/2024 12:00:00,1339.754409,860.297697,9.0,169.961066,2.0,289.245646,2.0,20.25,1.0,Producción_CSR_15-08-2024.csv,
15/08/2024 11:00:00,1274.91109,798.333176,9.0,166.723206,2.0,289.854708,2.0,20.0,1.0,Producción_CSR_15-08-2024.csv,
15/08/2024 10:00:00,1122.398859,680.161935,8.0,130.486776,2.0,290.000148,2.0,21.75,1.0,Producción_CSR_15-08-2024.csv,
15/08/2024 09:00:00,902.885911,497.697925,8.0,98.658038,2.0,286.279948,2.0,20.25,1.0,Producción_CSR_15-08-2024.csv,
15/08/2024 08:00:00,582.284918,354.804004,6.0,0.0,0.0,207.480914,2.0,20.0,1.0,Producción_CSR_15-08-2024.csv,
